group_id,quarter_issue_date_dt,Treated,Count,Post,log_Count
B61L,2012-06-30,0,1,0,0.0
B61L,2012-09-30,0,2,0,0.6931471805599453
B61L,2012-09-30,1,1,0,0.0
B61L,2012-12-31,0,1,0,0.0
B61L,2012-12-31,1,2,0,0.6931471805599453
B61L,2013-03-31,0,1,0,0.0
B61L,2013-03-31,1,1,0,0.0
B61L,2013-09-30,0,1,0,0.0
B61L,2013-12-31,0,2,0,0.6931471805599453
B61L,2014-03-31,0,1,0,0.0
B61L,2014-03-31,1,2,0,0.6931471805599453
B61L,2014-06-30,0,3,1,1.0986122886681098
B61L,2014-09-30,0,2,1,0.6931471805599453
B61L,2014-12-31,0,2,1,0.6931471805599453
B61L,2015-03-31,0,1,1,0.0
B61L,2015-03-31,1,1,1,0.0
B61L,2015-09-30,0,1,1,0.0
B61L,2015-09-30,1,1,1,0.0
B61L,2015-12-31,0,2,1,0.6931471805599453
B61L,2016-03-31,0,2,1,0.6931471805599453
B61L,2016-09-30,0,1,1,0.0
B61L,2016-12-31,0,1,1,0.0
B61L,2016-12-31,1,1,1,0.0
B62B,2012-06-30,0,2,0,0.6931471805599453
B62B,2013-03-31,0,1,0,0.0
B62B,2013-06-30,0,4,0,1.3862943611198906
B62B,2013-09-30,0,1,0,0.0
B62B,2013-12-31,0,4,0,1.3862943611198906
B62B,2014-03-31,0,1,0,0.0
B62B,2014-06-30,0,3,1,1.0986122886681098
B62B,2014-09-30,0,1,1,0.0
B62B,2015-06-30,0,1,1,0.0
B62B,2015-09-30,0,1,1,0.0
B62B,2015-12-31,0,2,1,0.6931471805599453
B62B,2016-03-31,0,1,1,0.0
B62B,2016-06-30,0,1,1,0.0
B62B,2016-09-30,0,1,1,0.0
B62B,2016-12-31,0,2,1,0.6931471805599453
B62D,2012-09-30,0,1,0,0.0
B62D,2013-03-31,0,2,0,0.6931471805599453
B62D,2013-12-31,0,2,0,0.6931471805599453
B62D,2014-03-31,0,1,0,0.0
B62D,2014-09-30,0,1,1,0.0
B62D,2014-12-31,0,1,1,0.0
B62D,2015-03-31,1,1,1,0.0
B62D,2015-09-30,0,2,1,0.6931471805599453
B62D,2015-12-31,0,2,1,0.6931471805599453
B62D,2016-03-31,0,5,1,1.6094379124341003
B62D,2016-06-30,0,1,1,0.0
B62D,2016-12-31,0,1,1,0.0
B62H,2012-09-30,0,1,0,0.0
B62H,2013-09-30,0,1,0,0.0
B62J,2013-03-31,0,1,0,0.0
B62J,2016-03-31,0,1,1,0.0
B62J,2016-12-31,0,1,1,0.0
B62K,2012-03-31,0,1,0,0.0
B62K,2013-03-31,0,1,0,0.0
B62K,2013-09-30,0,1,0,0.0
B62K,2013-12-31,0,1,0,0.0
B62K,2014-09-30,0,1,1,0.0
B62M,2014-06-30,0,1,1,0.0
B62M,2015-03-31,0,1,1,0.0
B62M,2015-12-31,0,1,1,0.0
B62M,2016-09-30,0,1,1,0.0
B62M,2016-12-31,0,1,1,0.0
B63B,2012-09-30,1,1,0,0.0
B63B,2012-12-31,0,1,0,0.0
B63B,2013-09-30,0,1,0,0.0
B63B,2013-09-30,1,4,0,1.3862943611198906
B63B,2014-06-30,0,1,1,0.0
B63B,2014-09-30,0,2,1,0.6931471805599453
B63B,2014-12-31,0,2,1,0.6931471805599453
B63B,2015-12-31,0,2,1,0.6931471805599453
B63B,2016-03-31,0,1,1,0.0
B63B,2016-09-30,0,4,1,1.3862943611198906
B63B,2016-12-31,0,3,1,1.0986122886681098
B63C,2016-09-30,0,1,1,0.0
B63J,2012-03-31,0,1,0,0.0
B64B,2014-12-31,0,1,1,0.0
B64C,2012-06-30,0,1,0,0.0
B64C,2012-09-30,0,1,0,0.0
B64C,2013-03-31,0,1,0,0.0
B64C,2013-12-31,0,2,0,0.6931471805599453
B64C,2014-03-31,0,1,0,0.0
B64C,2014-06-30,0,1,1,0.0
B64C,2014-09-30,1,1,1,0.0
B64C,2014-12-31,0,2,1,0.6931471805599453
B64C,2014-12-31,1,1,1,0.0
B64C,2015-03-31,0,1,1,0.0
B64C,2015-03-31,1,3,1,1.0986122886681098
B64C,2015-06-30,0,1,1,0.0
B64C,2015-06-30,1,2,1,0.6931471805599453
B64C,2015-09-30,0,2,1,0.6931471805599453
B64C,2015-12-31,0,2,1,0.6931471805599453
B64C,2016-03-31,0,2,1,0.6931471805599453
B64C,2016-06-30,0,1,1,0.0
B64C,2016-09-30,0,3,1,1.0986122886681098
B64C,2016-12-31,0,2,1,0.6931471805599453
B64C,2016-12-31,1,1,1,0.0
B64D,2012-03-31,0,2,0,0.6931471805599453
B64D,2012-06-30,0,1,0,0.0
B64D,2012-09-30,1,1,0,0.0
B64D,2012-12-31,0,1,0,0.0
B64D,2013-03-31,0,5,0,1.6094379124341003
B64D,2013-03-31,1,1,0,0.0
B64D,2013-06-30,0,2,0,0.6931471805599453
B64D,2013-09-30,0,2,0,0.6931471805599453
B64D,2013-12-31,0,2,0,0.6931471805599453
B64D,2014-03-31,0,3,0,1.0986122886681098
B64D,2014-06-30,0,2,1,0.6931471805599453
B64D,2014-09-30,0,4,1,1.3862943611198906
B64D,2014-09-30,1,2,1,0.6931471805599453
B64D,2014-12-31,1,1,1,0.0
B64D,2015-03-31,1,1,1,0.0
B64D,2015-06-30,0,4,1,1.3862943611198906
B64D,2015-06-30,1,1,1,0.0
B64D,2015-09-30,0,3,1,1.0986122886681098
B64D,2015-12-31,0,2,1,0.6931471805599453
B64D,2015-12-31,1,1,1,0.0
B64D,2016-03-31,0,6,1,1.791759469228055
B64D,2016-03-31,1,1,1,0.0
B64D,2016-06-30,0,3,1,1.0986122886681098
B64D,2016-09-30,0,10,1,2.302585092994046
B64D,2016-12-31,0,4,1,1.3862943611198906
B64F,2013-03-31,0,1,0,0.0
B64F,2013-12-31,0,1,0,0.0
B64F,2014-06-30,0,1,1,0.0
B64F,2014-09-30,0,1,1,0.0
B64F,2014-12-31,0,2,1,0.6931471805599453
B64F,2015-03-31,0,1,1,0.0
B64F,2015-06-30,0,1,1,0.0
B64F,2015-12-31,0,1,1,0.0
B64F,2016-03-31,0,1,1,0.0
B64F,2016-06-30,0,1,1,0.0
B64F,2016-06-30,1,1,1,0.0
B64F,2016-09-30,0,1,1,0.0
B64G,2014-03-31,1,1,0,0.0
B64G,2014-12-31,0,1,1,0.0
B64G,2015-12-31,0,2,1,0.6931471805599453
B64G,2016-03-31,0,1,1,0.0
B64G,2016-03-31,1,1,1,0.0
B65B,2012-03-31,0,3,0,1.0986122886681098
B65B,2012-06-30,0,1,0,0.0
B65B,2012-06-30,1,1,0,0.0
B65B,2012-09-30,0,4,0,1.3862943611198906
B65B,2012-09-30,1,1,0,0.0
B65B,2013-03-31,0,3,0,1.0986122886681098
B65B,2013-03-31,1,1,0,0.0
B65B,2013-06-30,0,2,0,0.6931471805599453
B65B,2013-12-31,0,1,0,0.0
B65B,2014-03-31,0,2,0,0.6931471805599453
B65B,2014-06-30,0,3,1,1.0986122886681098
B65B,2014-09-30,0,6,1,1.791759469228055
B65B,2014-12-31,0,4,1,1.3862943611198906
B65B,2014-12-31,1,2,1,0.6931471805599453
B65B,2015-03-31,0,9,1,2.1972245773362196
B65B,2015-06-30,0,2,1,0.6931471805599453
B65B,2015-06-30,1,1,1,0.0
B65B,2015-12-31,0,2,1,0.6931471805599453
B65B,2016-03-31,0,3,1,1.0986122886681098
B65B,2016-06-30,0,1,1,0.0
B65B,2016-12-31,0,4,1,1.3862943611198906
B65C,2012-03-31,0,4,0,1.3862943611198906
B65C,2012-09-30,0,1,0,0.0
B65C,2012-09-30,1,1,0,0.0
B65C,2013-03-31,0,1,0,0.0
B65C,2013-09-30,0,1,0,0.0
B65C,2013-09-30,1,1,0,0.0
B65C,2013-12-31,0,1,0,0.0
B65C,2014-12-31,0,1,1,0.0
B65C,2015-12-31,0,2,1,0.6931471805599453
B65C,2015-12-31,1,1,1,0.0
B65C,2016-09-30,0,3,1,1.0986122886681098
B65D,2012-03-31,0,2,0,0.6931471805599453
B65D,2012-06-30,0,2,0,0.6931471805599453
B65D,2012-09-30,0,1,0,0.0
B65D,2012-12-31,0,4,0,1.3862943611198906
B65D,2013-03-31,0,5,0,1.6094379124341003
B65D,2013-06-30,0,2,0,0.6931471805599453
B65D,2013-06-30,1,1,0,0.0
B65D,2013-09-30,0,2,0,0.6931471805599453
B65D,2013-12-31,0,6,0,1.791759469228055
B65D,2014-03-31,0,4,0,1.3862943611198906
B65D,2014-03-31,1,1,0,0.0
B65D,2014-06-30,0,5,1,1.6094379124341003
B65D,2014-09-30,0,3,1,1.0986122886681098
B65D,2014-09-30,1,1,1,0.0
B65D,2015-03-31,0,7,1,1.9459101490553132
B65D,2015-06-30,0,3,1,1.0986122886681098
B65D,2015-09-30,0,8,1,2.0794415416798357
B65D,2015-12-31,0,3,1,1.0986122886681098
B65D,2015-12-31,1,1,1,0.0
B65D,2016-03-31,0,9,1,2.1972245773362196
B65D,2016-03-31,1,1,1,0.0
B65D,2016-06-30,0,4,1,1.3862943611198906
B65D,2016-09-30,0,5,1,1.6094379124341003
B65D,2016-09-30,1,1,1,0.0
B65D,2016-12-31,0,5,1,1.6094379124341003
B65F,2012-06-30,0,1,0,0.0
B65F,2013-09-30,0,1,0,0.0
B65F,2014-06-30,0,1,1,0.0
B65F,2015-09-30,0,1,1,0.0
B65F,2016-06-30,1,1,1,0.0
B65G,2012-03-31,0,1,0,0.0
B65G,2012-03-31,1,1,0,0.0
B65G,2012-06-30,0,1,0,0.0
B65G,2012-06-30,1,1,0,0.0
B65G,2012-09-30,0,3,0,1.0986122886681098
B65G,2012-12-31,0,6,0,1.791759469228055
B65G,2012-12-31,1,1,0,0.0
B65G,2013-03-31,0,1,0,0.0
B65G,2013-06-30,0,1,0,0.0
B65G,2013-09-30,0,3,0,1.0986122886681098
B65G,2013-12-31,0,4,0,1.3862943611198906
B65G,2014-03-31,0,4,0,1.3862943611198906
B65G,2014-06-30,0,7,1,1.9459101490553132
B65G,2014-09-30,0,5,1,1.6094379124341003
B65G,2014-12-31,0,3,1,1.0986122886681098
B65G,2014-12-31,1,1,1,0.0
B65G,2015-03-31,0,9,1,2.1972245773362196
B65G,2015-03-31,1,1,1,0.0
B65G,2015-06-30,0,6,1,1.791759469228055
B65G,2015-09-30,0,9,1,2.1972245773362196
B65G,2015-12-31,0,8,1,2.0794415416798357
B65G,2015-12-31,1,1,1,0.0
B65G,2016-03-31,0,17,1,2.833213344056216
B65G,2016-03-31,1,2,1,0.6931471805599453
B65G,2016-06-30,0,8,1,2.0794415416798357
B65G,2016-06-30,1,3,1,1.0986122886681098
B65G,2016-09-30,0,14,1,2.6390573296152584
B65G,2016-12-31,0,13,1,2.5649493574615367
B65H,2012-03-31,0,3,0,1.0986122886681098
B65H,2012-06-30,0,1,0,0.0
B65H,2012-06-30,1,2,0,0.6931471805599453
B65H,2012-09-30,0,1,0,0.0
B65H,2012-12-31,0,1,0,0.0
B65H,2012-12-31,1,2,0,0.6931471805599453
B65H,2013-03-31,0,4,0,1.3862943611198906
B65H,2013-06-30,0,1,0,0.0
B65H,2013-09-30,0,2,0,0.6931471805599453
B65H,2013-12-31,0,4,0,1.3862943611198906
B65H,2013-12-31,1,1,0,0.0
B65H,2014-03-31,0,1,0,0.0
B65H,2014-06-30,1,1,1,0.0
B65H,2014-09-30,0,4,1,1.3862943611198906
B65H,2014-09-30,1,1,1,0.0
B65H,2015-03-31,0,2,1,0.6931471805599453
B65H,2015-06-30,0,1,1,0.0
B65H,2015-09-30,0,1,1,0.0
B65H,2015-12-31,0,3,1,1.0986122886681098
B65H,2016-03-31,0,1,1,0.0
B65H,2016-03-31,1,4,1,1.3862943611198906
B65H,2016-06-30,0,2,1,0.6931471805599453
B65H,2016-09-30,0,3,1,1.0986122886681098
B65H,2016-12-31,0,1,1,0.0
B66B,2012-03-31,0,2,0,0.6931471805599453
B66B,2012-06-30,0,1,0,0.0
B66B,2012-09-30,0,1,0,0.0
B66B,2012-12-31,0,7,0,1.9459101490553132
B66B,2012-12-31,1,1,0,0.0
B66B,2013-03-31,0,1,0,0.0
B66B,2013-03-31,1,1,0,0.0
B66B,2013-06-30,0,1,0,0.0
B66B,2014-03-31,0,2,0,0.6931471805599453
B66B,2014-06-30,0,4,1,1.3862943611198906
B66B,2014-09-30,0,1,1,0.0
B66B,2015-03-31,0,1,1,0.0
B66B,2016-03-31,0,1,1,0.0
B66B,2016-06-30,0,1,1,0.0
B66B,2016-09-30,0,3,1,1.0986122886681098
B66C,2012-03-31,0,1,0,0.0
B66C,2012-03-31,1,1,0,0.0
B66C,2012-06-30,0,1,0,0.0
B66C,2012-06-30,1,1,0,0.0
B66C,2012-09-30,1,1,0,0.0
B66C,2013-09-30,0,1,0,0.0
B66C,2014-03-31,0,1,0,0.0
B66C,2014-12-31,1,1,1,0.0
B66C,2015-09-30,0,1,1,0.0
B66C,2015-09-30,1,1,1,0.0
B66C,2015-12-31,0,1,1,0.0
B66C,2016-09-30,0,2,1,0.6931471805599453
B66C,2016-12-31,0,1,1,0.0
B66D,2012-06-30,0,1,0,0.0
B66D,2016-03-31,0,1,1,0.0
B66D,2016-12-31,0,1,1,0.0
B66F,2015-03-31,0,1,1,0.0
B66F,2015-12-31,0,1,1,0.0
B67D,2012-03-31,0,1,0,0.0
B67D,2012-06-30,0,3,0,1.0986122886681098
B67D,2012-06-30,1,1,0,0.0
B67D,2012-09-30,0,2,0,0.6931471805599453
B67D,2012-12-31,0,1,0,0.0
B67D,2012-12-31,1,1,0,0.0
B67D,2013-03-31,0,4,0,1.3862943611198906
B67D,2013-03-31,1,1,0,0.0
B67D,2013-06-30,0,5,0,1.6094379124341003
B67D,2013-09-30,0,4,0,1.3862943611198906
B67D,2013-12-31,0,1,0,0.0
B67D,2014-03-31,1,2,0,0.6931471805599453
B67D,2014-06-30,0,8,1,2.0794415416798357
B67D,2014-09-30,0,4,1,1.3862943611198906
B67D,2014-12-31,0,4,1,1.3862943611198906
B67D,2015-03-31,0,1,1,0.0
B67D,2015-06-30,0,3,1,1.0986122886681098
B67D,2015-09-30,0,7,1,1.9459101490553132
B67D,2015-12-31,0,5,1,1.6094379124341003
B67D,2016-06-30,0,6,1,1.791759469228055
B67D,2016-06-30,1,2,1,0.6931471805599453
B67D,2016-09-30,0,2,1,0.6931471805599453
B67D,2016-12-31,0,6,1,1.791759469228055
B67D,2016-12-31,1,1,1,0.0
B81B,2015-03-31,0,1,1,0.0
B81B,2015-06-30,0,1,1,0.0
B81B,2016-09-30,0,1,1,0.0
B81C,2013-06-30,0,1,0,0.0
B81C,2013-12-31,0,1,0,0.0
B81C,2014-06-30,0,3,1,1.0986122886681098
B81C,2014-12-31,0,2,1,0.6931471805599453
B81C,2015-03-31,0,1,1,0.0
B81C,2015-06-30,0,1,1,0.0
B81C,2016-03-31,0,1,1,0.0
B81C,2016-06-30,0,2,1,0.6931471805599453
B81C,2016-09-30,0,1,1,0.0
B81C,2016-12-31,0,1,1,0.0
B81C,2016-12-31,1,1,1,0.0
C01B,2014-06-30,0,1,1,0.0
C01B,2014-12-31,0,1,1,0.0
C01B,2014-12-31,1,1,1,0.0
C01B,2015-03-31,0,1,1,0.0
C01B,2015-06-30,0,1,1,0.0
C02F,2013-03-31,1,1,0,0.0
C02F,2014-06-30,0,2,1,0.6931471805599453
C02F,2014-09-30,1,1,1,0.0
C02F,2015-06-30,0,1,1,0.0
C02F,2015-09-30,0,1,1,0.0
C03B,2013-06-30,0,1,0,0.0
C03B,2014-09-30,0,1,1,0.0
C03B,2014-12-31,0,1,1,0.0
C03B,2015-12-31,0,1,1,0.0
C03B,2016-06-30,0,1,1,0.0
C03B,2016-12-31,0,1,1,0.0
C03C,2012-09-30,0,1,0,0.0
C03C,2014-09-30,0,1,1,0.0
C03C,2014-12-31,0,2,1,0.6931471805599453
C03C,2016-03-31,0,2,1,0.6931471805599453
C03C,2016-12-31,0,3,1,1.0986122886681098
C04B,2012-12-31,0,1,0,0.0
C04B,2012-12-31,1,1,0,0.0
C04B,2013-03-31,0,1,0,0.0
C04B,2015-09-30,0,1,1,0.0
C04B,2015-12-31,1,1,1,0.0
C04B,2016-12-31,1,1,1,0.0
C05F,2014-03-31,1,1,0,0.0
C05F,2015-12-31,1,1,1,0.0
C07C,2012-06-30,0,1,0,0.0
C07C,2016-12-31,0,1,1,0.0
C07C,2016-12-31,1,2,1,0.6931471805599453
C07D,2012-03-31,1,1,0,0.0
C07D,2012-09-30,1,2,0,0.6931471805599453
C07D,2013-03-31,1,1,0,0.0
C07D,2013-12-31,1,1,0,0.0
C07D,2015-03-31,0,1,1,0.0
C07D,2015-06-30,0,1,1,0.0
C07D,2015-09-30,1,1,1,0.0
C07D,2016-06-30,0,1,1,0.0
C07D,2016-09-30,1,1,1,0.0
C07D,2016-12-31,0,1,1,0.0
C07H,2012-06-30,1,1,0,0.0
C07H,2013-03-31,1,1,0,0.0
C07H,2015-06-30,1,2,1,0.6931471805599453
C07K,2012-06-30,1,1,0,0.0
C07K,2012-09-30,1,1,0,0.0
C07K,2012-12-31,0,1,0,0.0
C07K,2013-03-31,1,1,0,0.0
C07K,2013-09-30,1,2,0,0.6931471805599453
C07K,2013-12-31,1,1,0,0.0
C07K,2014-03-31,1,1,0,0.0
C07K,2014-06-30,1,1,1,0.0
C07K,2016-03-31,1,1,1,0.0
C07K,2016-09-30,1,1,1,0.0
C08F,2014-09-30,1,2,1,0.6931471805599453
C08F,2016-03-31,0,1,1,0.0
C08G,2013-03-31,0,1,0,0.0
C08G,2015-09-30,1,1,1,0.0
C08J,2013-09-30,0,1,0,0.0
C08J,2014-03-31,0,1,0,0.0
C08J,2014-12-31,1,1,1,0.0
C08J,2015-12-31,0,1,1,0.0
C08J,2016-09-30,0,1,1,0.0
C08J,2016-12-31,1,1,1,0.0
C08K,2014-06-30,1,1,1,0.0
C08K,2016-06-30,1,1,1,0.0
C08L,2013-12-31,0,1,0,0.0
C08L,2016-03-31,0,1,1,0.0
C08L,2016-09-30,0,1,1,0.0
C09B,2012-03-31,1,1,0,0.0
C09D,2012-09-30,0,1,0,0.0
C09D,2013-06-30,0,1,0,0.0
C09D,2013-06-30,1,1,0,0.0
C09D,2013-12-31,0,1,0,0.0
C09D,2014-12-31,1,1,1,0.0
C09D,2015-12-31,0,1,1,0.0
C09D,2015-12-31,1,2,1,0.6931471805599453
C09D,2016-03-31,1,1,1,0.0
C09D,2016-06-30,0,2,1,0.6931471805599453
C09D,2016-09-30,1,1,1,0.0
C09J,2013-12-31,0,1,0,0.0
C09J,2014-06-30,0,1,1,0.0
C09J,2015-03-31,0,1,1,0.0
C09J,2015-06-30,0,1,1,0.0
C09J,2015-09-30,0,1,1,0.0
C09J,2015-09-30,1,1,1,0.0
C09J,2016-03-31,0,1,1,0.0
C09J,2016-06-30,0,1,1,0.0
C09J,2016-09-30,0,1,1,0.0
C09K,2012-12-31,0,1,0,0.0
C09K,2014-09-30,0,1,1,0.0
C09K,2014-12-31,0,1,1,0.0
C09K,2015-03-31,0,3,1,1.0986122886681098
C09K,2015-06-30,0,2,1,0.6931471805599453
C09K,2015-09-30,0,1,1,0.0
C09K,2015-12-31,1,1,1,0.0
C09K,2016-09-30,1,1,1,0.0
C10G,2012-03-31,0,1,0,0.0
C10G,2012-12-31,0,1,0,0.0
C10G,2013-09-30,0,1,0,0.0
C10G,2014-03-31,1,1,0,0.0
C10G,2015-09-30,0,8,1,2.0794415416798357
C10G,2015-09-30,1,1,1,0.0
C10G,2016-06-30,0,1,1,0.0
C10G,2016-09-30,0,1,1,0.0
C10G,2016-09-30,1,1,1,0.0
C10L,2012-12-31,1,1,0,0.0
C10L,2013-06-30,0,1,0,0.0
C10L,2013-12-31,1,1,0,0.0
C10L,2016-06-30,1,1,1,0.0
C10M,2012-03-31,1,1,0,0.0
C11D,2013-06-30,0,1,0,0.0
C11D,2016-12-31,0,1,1,0.0
C12M,2012-03-31,0,1,0,0.0
C12M,2014-09-30,0,1,1,0.0
C12N,2012-09-30,1,1,0,0.0
C12N,2013-03-31,0,1,0,0.0
C12N,2013-06-30,0,1,0,0.0
C12N,2014-06-30,1,1,1,0.0
C12N,2015-03-31,1,1,1,0.0
C12N,2015-09-30,1,1,1,0.0
C12N,2015-12-31,1,1,1,0.0
C12N,2016-03-31,1,1,1,0.0
C12N,2016-06-30,1,1,1,0.0
C12N,2016-12-31,1,1,1,0.0
C12P,2014-09-30,1,1,1,0.0
C12P,2016-03-31,1,1,1,0.0
C12Q,2012-03-31,1,1,0,0.0
C12Q,2012-06-30,1,2,0,0.6931471805599453
C12Q,2012-09-30,0,1,0,0.0
C12Q,2012-09-30,1,1,0,0.0
C12Q,2012-12-31,1,2,0,0.6931471805599453
C12Q,2013-03-31,0,1,0,0.0
C12Q,2013-06-30,0,1,0,0.0
C12Q,2013-06-30,1,1,0,0.0
C12Q,2013-09-30,0,1,0,0.0
C12Q,2013-09-30,1,2,0,0.6931471805599453
C12Q,2013-12-31,0,1,0,0.0
C12Q,2014-03-31,1,1,0,0.0
C12Q,2014-06-30,0,1,1,0.0
C12Q,2014-09-30,1,1,1,0.0
C12Q,2014-12-31,1,3,1,1.0986122886681098
C12Q,2015-03-31,0,2,1,0.6931471805599453
C12Q,2015-06-30,0,1,1,0.0
C12Q,2015-09-30,0,1,1,0.0
C12Q,2016-03-31,0,1,1,0.0
C12Q,2016-06-30,0,2,1,0.6931471805599453
C12Q,2016-06-30,1,1,1,0.0
C12Q,2016-09-30,0,1,1,0.0
C12Q,2016-09-30,1,1,1,0.0
C12Q,2016-12-31,0,1,1,0.0
C12Q,2016-12-31,1,1,1,0.0
C14B,2012-06-30,0,1,0,0.0
C14B,2016-12-31,1,1,1,0.0
C22C,2012-12-31,0,1,0,0.0
C22C,2013-06-30,0,1,0,0.0
C22C,2013-09-30,1,1,0,0.0
C22C,2015-06-30,0,1,1,0.0
C23C,2013-12-31,0,1,0,0.0
C23C,2014-03-31,0,1,0,0.0
C23C,2014-03-31,1,1,0,0.0
C23C,2015-03-31,0,1,1,0.0
C23C,2015-06-30,0,1,1,0.0
C23C,2015-12-31,0,3,1,1.0986122886681098
C23C,2016-03-31,0,1,1,0.0
C23C,2016-06-30,0,1,1,0.0
C23C,2016-12-31,0,2,1,0.6931471805599453
C25D,2013-12-31,0,1,0,0.0
C25D,2015-09-30,0,1,1,0.0
C25D,2015-12-31,1,1,1,0.0
C25D,2016-12-31,0,2,1,0.6931471805599453
C30B,2012-09-30,0,1,0,0.0
C30B,2014-06-30,1,1,1,0.0
C30B,2016-12-31,0,1,1,0.0
D03D,2012-09-30,0,1,0,0.0
D03D,2013-09-30,0,1,0,0.0
D04B,2012-03-31,0,1,0,0.0
D04B,2016-09-30,1,1,1,0.0
D04H,2015-09-30,0,1,1,0.0
D05B,2015-06-30,0,1,1,0.0
D05B,2016-12-31,1,1,1,0.0
D06B,2012-12-31,0,1,0,0.0
D06F,2012-06-30,0,1,0,0.0
D06F,2012-09-30,0,1,0,0.0
D06F,2013-03-31,0,1,0,0.0
D06F,2014-03-31,0,2,0,0.6931471805599453
D06F,2014-09-30,0,1,1,0.0
D06F,2014-12-31,0,1,1,0.0
D06F,2015-03-31,0,2,1,0.6931471805599453
D06F,2015-09-30,0,2,1,0.6931471805599453
D06F,2015-12-31,0,1,1,0.0
D06F,2016-03-31,0,1,1,0.0
D06F,2016-06-30,0,1,1,0.0
D06F,2016-09-30,0,2,1,0.6931471805599453
D06H,2015-09-30,0,1,1,0.0
D21G,2012-09-30,0,1,0,0.0
D21G,2014-12-31,0,1,1,0.0
D21H,2013-09-30,0,1,0,0.0
D21H,2015-06-30,1,1,1,0.0
D21H,2015-12-31,0,1,1,0.0
E01C,2012-12-31,0,1,0,0.0
E01C,2015-06-30,0,1,1,0.0
E01C,2015-09-30,1,1,1,0.0
E01C,2015-12-31,0,1,1,0.0
E01C,2016-09-30,0,1,1,0.0
E01C,2016-12-31,0,1,1,0.0
E01H,2015-09-30,0,1,1,0.0
E02D,2012-03-31,0,1,0,0.0
E02D,2014-03-31,1,1,0,0.0
E02D,2014-12-31,0,1,1,0.0
E02D,2016-12-31,0,2,1,0.6931471805599453
E02F,2012-03-31,0,1,0,0.0
E02F,2012-03-31,1,1,0,0.0
E02F,2013-09-30,0,1,0,0.0
E02F,2014-03-31,0,2,0,0.6931471805599453
E02F,2014-06-30,0,1,1,0.0
E02F,2014-09-30,0,3,1,1.0986122886681098
E02F,2015-06-30,0,1,1,0.0
E02F,2015-09-30,0,1,1,0.0
E02F,2015-12-31,0,2,1,0.6931471805599453
E02F,2016-06-30,1,1,1,0.0
E02F,2016-12-31,0,2,1,0.6931471805599453
E03B,2012-09-30,0,1,0,0.0
E03B,2014-03-31,1,1,0,0.0
E03B,2015-12-31,0,1,1,0.0
E03B,2016-12-31,0,1,1,0.0
E03D,2015-12-31,0,1,1,0.0
E04B,2012-03-31,0,1,0,0.0
E04B,2012-12-31,0,1,0,0.0
E04B,2014-06-30,0,2,1,0.6931471805599453
E04B,2014-12-31,0,1,1,0.0
E04B,2015-06-30,0,1,1,0.0
E04B,2015-09-30,0,3,1,1.0986122886681098
E04B,2015-12-31,0,1,1,0.0
E04B,2016-03-31,0,1,1,0.0
E04B,2016-09-30,0,1,1,0.0
E04C,2014-12-31,0,1,1,0.0
E04C,2016-03-31,0,2,1,0.6931471805599453
E04F,2012-12-31,0,1,0,0.0
E04F,2014-09-30,0,1,1,0.0
E04H,2012-03-31,0,1,0,0.0
E04H,2012-06-30,1,1,0,0.0
E04H,2012-12-31,0,1,0,0.0
E04H,2012-12-31,1,1,0,0.0
E04H,2013-03-31,0,1,0,0.0
E04H,2013-06-30,0,1,0,0.0
E04H,2013-12-31,0,2,0,0.6931471805599453
E04H,2014-03-31,0,2,0,0.6931471805599453
E04H,2014-06-30,1,1,1,0.0
E04H,2014-12-31,0,1,1,0.0
E04H,2015-06-30,0,2,1,0.6931471805599453
E04H,2015-09-30,0,2,1,0.6931471805599453
E04H,2015-12-31,0,1,1,0.0
E04H,2016-06-30,0,1,1,0.0
E04H,2016-06-30,1,1,1,0.0
E04H,2016-09-30,0,1,1,0.0
E04H,2016-12-31,0,1,1,0.0
E05B,2012-03-31,0,7,0,1.9459101490553132
E05B,2012-06-30,0,3,0,1.0986122886681098
E05B,2012-09-30,0,4,0,1.3862943611198906
E05B,2012-12-31,0,2,0,0.6931471805599453
E05B,2013-03-31,0,2,0,0.6931471805599453
E05B,2013-06-30,0,1,0,0.0
E05B,2013-09-30,0,2,0,0.6931471805599453
E05B,2013-12-31,0,3,0,1.0986122886681098
E05B,2014-03-31,0,1,0,0.0
E05B,2014-06-30,0,7,1,1.9459101490553132
E05B,2014-09-30,0,1,1,0.0
E05B,2014-12-31,0,2,1,0.6931471805599453
E05B,2015-06-30,0,4,1,1.3862943611198906
E05B,2015-09-30,0,3,1,1.0986122886681098
E05B,2015-12-31,0,4,1,1.3862943611198906
E05B,2016-03-31,0,3,1,1.0986122886681098
E05B,2016-06-30,0,4,1,1.3862943611198906
E05B,2016-09-30,0,2,1,0.6931471805599453
E05B,2016-12-31,0,1,1,0.0
E05C,2012-03-31,0,3,0,1.0986122886681098
E05C,2012-09-30,0,3,0,1.0986122886681098
E05C,2012-12-31,0,2,0,0.6931471805599453
E05C,2013-06-30,0,1,0,0.0
E05C,2013-09-30,0,1,0,0.0
E05C,2014-06-30,0,2,1,0.6931471805599453
E05C,2014-09-30,0,1,1,0.0
E05C,2014-12-31,0,1,1,0.0
E05C,2015-06-30,0,2,1,0.6931471805599453
E05C,2016-03-31,0,1,1,0.0
E05C,2016-09-30,0,1,1,0.0
E05D,2012-03-31,0,1,0,0.0
E05D,2012-09-30,0,2,0,0.6931471805599453
